OFFENSE_CODE,DISTRICT,SHOOTING,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,DAY,LATITUDE,LONGITUDE,REPORTING_AREA_STR
3115,C6,,2018,8,Tuesday,14,Part Three,OLD COLONY AVE,21,42.33263418,-71.05370299,216.0
522,C11,,2018,8,Tuesday,5,Part One,LITHGOW ST,7,42.2896398,-71.07046114,398.0
802,B2,,2018,8,Tuesday,5,Part Two,DUDLEY ST,7,0.0,0.0,nan
413,C6,,2018,8,Tuesday,4,Part One,MASSACHUSETTS AVE,7,42.33152148,-71.07085307,178.0
3115,B3,,2018,8,Tuesday,4,Part Three,GAYLORD ST,7,42.2983937,-71.07395875,453.0
735,C11,,2018,8,Tuesday,4,Other,,7,0.0,0.0,nan
3501,C11,,2018,8,Tuesday,0,Part Three,COLUMBIA RD,7,42.31363409,-71.06778025,332.0
301,A1,,2018,8,Tuesday,3,Part One,BEACH ST,7,42.35131095,-71.06030942,116.0
3006,C6,,2018,8,Tuesday,0,Part Three,DORCHESTER AVE,7,42.33014012,-71.05695787,174.0
3018,C11,,2018,8,Tuesday,3,Part Three,DORCHESTER AVE,7,42.2783992,-71.06636305,388.0
3018,C11,,2018,8,Tuesday,3,Part Three,DORCHESTER AVE,7,42.2783992,-71.06636305,388.0
3802,C11,,2018,8,Tuesday,2,Part Three,GENEVA AVE,7,42.30461251,-71.07296566,462.0
3301,D14,,2018,8,Tuesday,2,Part Three,FANEUIL ST,7,42.35555336,-71.15274721,939.0
2905,B2,,2018,8,Monday,23,Part Two,BLUE HILL AVE,6,42.31803027,-71.07787472,324.0
3831,B2,,2018,8,Monday,23,Part Three,BLUE HILL AVE,6,42.31803027,-71.07787472,324.0
802,C11,,2018,8,Tuesday,1,Part Two,ASPINWALL RD,7,42.29197155,-71.07174552,362.0
3006,E13,,2018,8,Tuesday,1,Part Three,WASHINGTON ST,7,42.30424082,-71.10967183,569.0
3410,B2,,2018,8,Tuesday,0,Part Three,NAZING ST,7,42.30664081,-71.08584976,319.0
3006,E18,,2018,8,Monday,23,Part Three,MASSASOIT ST,6,42.26276991,-71.1010093,483.0
3831,D14,,2018,8,Tuesday,0,Part Three,TIP TOP ST,7,42.3507771,-71.1701743,755.0
3114,E18,,2018,8,Monday,23,Part Three,WOOD AVE,6,42.26693203,-71.11138401,489.0
521,D4,,2018,8,Monday,23,Part One,MONSIGNOR REYNOLDS WAY,6,42.34055884,-71.07022771,905.0
617,D4,,2018,8,Monday,23,Part One,MONSIGNOR REYNOLDS WAY,6,42.34055884,-71.07022771,905.0
1402,D4,,2018,8,Monday,23,Part Two,MONSIGNOR REYNOLDS WAY,6,42.34055884,-71.07022771,905.0
3301,C11,,2018,8,Monday,11,Part Three,BARRY ST,6,42.30870401,-71.06844484,335.0
3301,B3,,2018,8,Monday,23,Part Three,HARVARD ST,6,42.29812402,-71.07589794,454.0
3115,D4,,2018,8,Monday,23,Part Three,BRADDOCK PARK,6,42.34387532,-71.07806671,149.0
3410,C11,,2018,8,Monday,22,Part Three,CARSON ST,6,42.3197573,-71.05428941,235.0
1831,A1,,2018,8,Monday,19,Part Two,PURCHASE ST,6,0.0,0.0,nan
3018,A15,,2018,8,Monday,20,Part Three,VINE ST,6,42.37663167,-71.05593196,41.0
1300,D4,,2018,8,Monday,23,Part Two,ALBANY ST,6,0.0,0.0,nan
3502,B2,,2018,8,Monday,22,Part Three,RUGGLES ST,6,42.3317482,-71.08365659,276.0
3501,B2,,2018,8,Monday,22,Part Three,RUGGLES ST,6,42.3317482,-71.08365659,276.0
3501,A15,,2018,8,Friday,20,Part Three,POLK ST,3,42.37912706,-71.06122663,900.0
3115,A1,,2018,8,Monday,22,Part Three,STUART ST,6,42.35103105,-71.06373331,117.0
3831,C11,,2018,8,Monday,22,Part Three,ATHERSTONE ST,6,42.2833592,-71.06859987,402.0
3402,B3,,2018,8,Monday,17,Part Three,AMERICAN LEGION HWY,6,42.2976232,-71.08910353,463.0
3301,B2,,2018,8,Monday,21,Part Three,QUINCY ST,6,42.31297722,-71.07499278,326.0
2647,B3,,2018,8,Monday,17,Part Two,CROSSMAN ST,6,42.27405169,-71.09191031,421.0
3831,C11,,2018,8,Monday,22,Part Three,ADAMS ST,6,42.29636106,-71.05644948,355.0
3006,E13,,2018,8,Monday,21,Part Three,WASHINGTON ST,6,42.30971857,-71.10429432,574.0
2900,D4,,2018,8,Monday,21,Part Two,WASHINGTON ST,6,42.33383935,-71.08029038,903.0
3410,D4,,2018,8,Monday,21,Part Three,WASHINGTON ST,6,42.33383935,-71.08029038,903.0
1300,D4,,2018,8,Monday,21,Part Two,WASHINGTON ST,6,42.33383935,-71.08029038,903.0
619,D4,,2018,8,Monday,22,Part One,BELVIDERE ST,6,0.0,0.0,nan
3114,D14,,2018,8,Sunday,20,Part Three,DONNYBROOK RD,5,42.35439933,-71.16006811,765.0
801,B2,,2018,8,Monday,21,Part Two,ANNUNCIATION RD,6,42.33506218,-71.09316781,911.0
1832,A1,,2018,8,Monday,20,Part Two,HARRISON AVE,6,42.35230244,-71.06133346,116.0
1402,A1,,2018,8,Monday,20,Part Two,HARRISON AVE,6,42.35230244,-71.06133346,116.0
3301,E18,,2018,8,Monday,20,Part Three,AMERICAN LEGION HWY,6,42.28671034,-71.10822888,503.0
3115,B2,,2018,8,Monday,21,Part Three,SHAWMUT AVE,6,0.0,0.0,nan
3831,B2,,2018,8,Sunday,23,Part Three,WALNUT AVE,5,0.0,0.0,nan
3006,B2,,2018,8,Monday,20,Part Three,HUCKINS ST,6,42.32368852,-71.07519735,263.0
1402,D14,,2018,8,Monday,21,Part Two,WESTFORD ST,6,42.36194242,-71.13385673,811.0
802,E18,,2018,8,Monday,21,Part Two,SUNNYSIDE ST,6,42.25060178,-71.13375937,540.0
3831,B2,,2018,8,Monday,5,Part Three,HARRISON AVE,6,0.0,0.0,nan
3831,A15,,2018,7,Tuesday,20,Part Three,CONSTITUTION RD,31,42.37150618,-71.06042702,39.0
617,A1,,2018,8,Monday,19,Part One,DALTON ST,6,42.34634313,-71.08482013,598.0
3201,A1,,2018,8,Monday,6,Part Three,FRUIT ST,6,42.36240281,-71.06954652,64.0
3410,C11,,2018,8,Monday,20,Part Three,NEPONSET AVE,6,42.2874493,-71.04627602,375.0
2619,A1,,2018,8,Monday,14,Part Two,NEW SUDBURY ST,6,42.36183857,-71.05976489,77.0
3207,D4,,2018,8,Monday,21,Part Three,HARRISON AVE,6,42.33954199,-71.06940877,167.0
3501,E18,,2018,8,Monday,2,Part Three,RUGBY RD,6,42.26989589,-71.10413576,479.0
3502,E18,,2018,8,Monday,2,Part Three,RUGBY RD,6,42.26989589,-71.10413576,479.0
3301,B3,,2018,8,Monday,20,Part Three,WILBERT RD,6,42.29406247,-71.09004553,463.0
3301,B3,,2018,8,Monday,18,Part Three,WILCOCK ST,6,42.2868893,-71.09222991,465.0
3301,B2,,2018,8,Monday,20,Part Three,WARREN ST,6,42.32221645,-71.08206723,296.0
2007,B3,,2018,8,Monday,13,Part Two,GAYLORD ST,6,42.2983937,-71.07395875,453.0
3208,C11,,2018,8,Monday,19,Part Three,DORCHESTER AVE,6,42.31168453,-71.05750327,255.0
3820,B3,,2018,8,Monday,20,Part Three,ALMONT ST,6,42.2752767,-71.09554245,472.0
1102,A7,,2018,8,Monday,20,Part Two,SUMNER ST,6,42.36967378,-71.04155054,27.0
3006,A7,,2018,8,Monday,20,Part Three,HAVRE ST,6,42.36991243,-71.04092628,27.0
3006,B3,,2018,8,Monday,20,Part Three,RIVER ST,6,42.27141482,-71.08014338,422.0
2907,D4,,2018,8,Monday,20,Part Two,CAMDEN ST,6,42.339332,-71.08335,597.0
3410,C6,,2018,8,Monday,19,Part Three,G ST,6,42.33591242,-71.0442763,221.0
1102,B3,,2018,8,Monday,10,Part Two,STRATTON ST,6,42.29017432,-71.08808525,439.0
3006,A1,,2018,8,Monday,19,Part Three,TREMONT ST,6,42.35540738,-71.06312433,119.0
619,B3,,2018,8,Monday,20,Part One,MORTON ST,6,42.28405588,-71.09045322,430.0
2629,B3,,2018,8,Monday,20,Part Two,MORTON ST,6,42.28405588,-71.09045322,430.0
614,D4,,2018,8,Monday,19,Part One,BOYLSTON ST,6,42.34790821,-71.08543442,142.0
3201,C11,,2018,8,Monday,10,Part Three,WASHINGTON ST,6,42.28492596,-71.07135254,402.0
617,D4,,2018,8,Monday,19,Part One,WASHINGTON ST,6,42.33816387,-71.07461217,168.0
3115,E18,,2018,8,Monday,17,Part Three,PIERCE ST,6,42.25556696,-71.11902026,519.0
2610,A1,,2018,8,Monday,19,Part Two,WINTER ST,6,42.35602373,-71.06177615,111.0
1848,A1,,2018,8,Monday,19,Part Two,WINTER ST,6,42.35602373,-71.06177615,111.0
3301,C6,,2018,8,Monday,19,Part Three,HENRY STERLING SQ,6,42.32648547,-71.05487817,914.0
3301,D14,,2018,8,Monday,18,Part Three,LAWRENCE ST,6,42.35910457,-71.14269668,805.0
1810,A7,,2018,8,Monday,19,Part Two,PARIS ST,6,42.37081805,-71.03929078,28.0
3802,B2,,2018,8,Monday,18,Part Three,BLUE HILL AVE,6,42.31026396,-71.0820187,321.0
1402,B3,,2018,8,Monday,18,Part Two,BLUE HILL AVE,6,42.28923915,-71.0899434,464.0
3006,C11,,2018,8,Monday,18,Part Three,CENTRE ST,6,42.29426595,-71.05968487,363.0
3810,C11,,2018,8,Wednesday,7,Part Three,DORCHESTER AVE,1,42.30420472,-71.05919227,348.0
3807,A15,,2018,8,Monday,19,Part Three,BELMONT ST,6,42.38132613,-71.06528357,46.0
3807,A15,,2018,8,Monday,19,Part Three,BELMONT ST,6,42.38132613,-71.06528357,46.0
3831,C11,,2018,7,Wednesday,16,Part Three,CHARLEMONT ST,18,42.28517402,-71.05187918,379.0
3115,C6,,2018,8,Monday,18,Part Three,DALESSIO CT,6,42.33901243,-71.05505848,936.0
1845,D14,,2018,8,Monday,19,Part Two,N BEACON ST,6,42.35666076,-71.15104267,939.0
3115,B3,,2018,8,Monday,18,Part Three,WOODBOLE AVE,6,42.27808246,-71.08109371,943.0
3001,A1,,2018,8,Monday,17,Part Three,HARRISON AVENUE EXT,6,42.35314285,-71.06144288,112.0
3802,B2,,2018,8,Monday,17,Part Three,DUDLEY ST,6,42.328597,-71.08274741,279.0
1402,E18,,2018,8,Monday,18,Part Two,HYDE PARK AVE,6,42.25693527,-71.1238445,520.0
3801,D4,,2018,8,Monday,16,Part Three,WASHINGTON ST,6,42.33675016,-71.07662788,170.0
619,D14,,2018,8,Sunday,12,Part One,MURDOCK TER,5,42.3522363,-71.1465655,779.0
3125,B2,,2018,8,Monday,18,Part Three,BLUE HILL AVE,6,42.31803027,-71.07787472,324.0
3115,D4,,2018,8,Monday,17,Part Three,SHAWMUT AVE,6,42.34319453,-71.06880537,163.0
3006,B2,,2018,8,Monday,18,Part Three,ROCKLAND ST,6,42.32224199,-71.08432664,297.0
1402,B2,,2018,8,Sunday,18,Part Two,HAROLD ST,5,0.0,0.0,nan
1102,C11,,2018,7,Thursday,0,Part Two,RILL ST,26,42.31185611,-71.06494631,334.0
3810,D4,,2018,8,Thursday,20,Part Three,COMMONWEALTH AVE,2,0.0,0.0,nan
520,C11,,2018,8,Monday,17,Part One,SUDAN ST,6,42.3166828,-71.05541001,246.0
542,A1,,2018,8,Sunday,20,Part One,CENTER PLZ,5,42.35988372,-71.06016189,73.0
3201,C6,,2018,8,Monday,18,Part Three,SOUTHAMPTON ST,6,0.0,0.0,175.0
3831,C6,,2018,8,Monday,17,Part Three,,6,0.0,0.0,nan
3410,B2,,2018,8,Monday,16,Part Three,HOLBORN ST,6,42.31481749,-71.08141069,322.0
3830,,,2018,8,Monday,17,Part Three,,6,42.31135492,-71.07023491,nan
3201,C6,,2018,8,Monday,15,Part Three,CONGRESS ST,6,42.35141751,-71.05010479,206.0
1830,A7,,2018,8,Monday,17,Part Two,MAVERICK SQ,6,42.36958091,-71.03931444,27.0
1402,,,2018,8,Sunday,21,Part Two,AUSTIN,5,-1.0,-1.0,nan
802,C6,,2018,8,Monday,17,Part Two,SOUTHAMPTON ST,6,42.33210843,-71.07014395,175.0
1841,B3,,2018,8,Monday,17,Part Two,BLUE HILL AVE,6,42.28979933,-71.08975708,464.0
1842,B3,,2018,8,Monday,17,Part Two,BLUE HILL AVE,6,42.28979933,-71.08975708,464.0
3006,B3,,2018,8,Monday,17,Part Three,BLUE HILL AVE,6,42.28979933,-71.08975708,464.0
1102,D4,,2018,7,Tuesday,18,Part Two,APPLETON ST,31,42.34567958,-71.07273798,151.0
1102,A7,,2018,8,Monday,17,Part Two,NEW ST,6,42.3712953,-71.04342377,907.0
522,A1,,2018,8,Monday,0,Part One,PINCKNEY ST,6,42.35883898,-71.06608613,70.0
802,C11,,2018,8,Monday,15,Part Two,HAMILTON ST,6,42.30587884,-71.06663793,340.0
3115,B2,,2018,8,Monday,0,Part Three,WASHINGTON ST,6,42.32866284,-71.08563401,282.0
3125,C6,,2018,8,Monday,17,Part Three,MASSACHUSETTS AVE,6,42.33081031,-71.07024806,178.0
1849,C6,,2018,8,Monday,17,Part Two,MASSACHUSETTS AVE,6,42.33081031,-71.07024806,178.0
3108,C11,,2018,8,Monday,17,Part Three,ROBINSON ST,6,42.30277884,-71.06210293,345.0
522,E13,,2018,8,Monday,17,Part One,CENTRE ST,6,42.3212743,-71.11030469,578.0
3831,D14,,2018,8,Friday,17,Part Three,BEECHCROFT ST,3,42.35167293,-71.16115206,761.0
3301,C6,,2018,8,Monday,17,Part Three,W NINTH ST,6,42.33316115,-71.05246437,925.0
1810,D14,,2018,8,Monday,17,Part Two,WASHINGTON ST,6,42.349056,-71.1504985,778.0
2900,C6,,2018,8,Monday,17,Part Two,L ST,6,42.33457572,-71.03536867,226.0
2905,C6,,2018,8,Monday,17,Part Two,L ST,6,42.33457572,-71.03536867,226.0
3831,B3,,2018,8,Sunday,21,Part Three,AMES ST,5,42.28956988,-71.08510501,944.0
619,D14,,2018,8,Monday,16,Part One,LEDGEMERE RD,6,42.34377327,-71.15305012,926.0
1841,,,2018,8,Monday,13,Part Two,,6,-1.0,-1.0,nan
3831,B2,,2018,8,Thursday,7,Part Three,GEORGE ST,2,42.32480945,-71.07177156,181.0
520,C6,,2018,8,Thursday,18,Part One,MERCER ST,2,42.33223641,-71.04900521,219.0
616,A1,,2018,8,Saturday,17,Part One,PRINCE ST,4,42.36608625,-71.05696428,79.0
2007,A1,,2018,8,Thursday,10,Part Two,NEW CHARDON ST,2,42.3626075,-71.06132725,74.0
3301,E18,,2018,8,Monday,16,Part Three,NEPONSET VALLEY PKWY,6,0.0,0.0,nan
2629,C6,,2018,8,Sunday,0,Part Two,OLD COLONY AVE,5,42.33586257,-71.05566936,197.0
3301,B2,,2018,8,Monday,16,Part Three,CRISPUS ATTUCKS PL,6,42.3245386,-71.08821844,299.0
2629,B3,,2018,1,Monday,0,Part Two,FABYAN ST,1,42.28976255,-71.09089843,464.0
1874,C6,,2018,8,Monday,10,Part Two,W BROADWAY,6,42.34128751,-71.05467933,200.0
1842,C6,,2018,8,Monday,16,Part Two,,6,0.0,0.0,nan
802,D4,,2018,8,Monday,15,Part Two,NORTHAMPTON ST,6,42.33395125,-71.07538939,270.0
613,D4,,2018,8,Monday,15,Part One,DARTMOUTH ST,6,42.34928287,-71.07689903,130.0
1102,A7,,2018,8,Monday,12,Part Two,LEVERETT AVE,6,42.38971778,-70.99677821,1.0
3301,C11,,2018,8,Monday,15,Part Three,HAMILTON ST,6,42.30587884,-71.06663793,340.0
3803,E13,,2018,8,Monday,16,Part Three,S HUNTINGTON AVE,6,42.32235287,-71.11218992,609.0
3201,A1,,2018,8,Friday,21,Part Three,FANEUIL HALL MARKETPLACE,3,42.35997967,-71.05474135,93.0
1402,B3,,2018,8,Monday,15,Part Two,CEDAR ST,6,42.27237694,-71.07524224,408.0
1402,B2,,2018,8,Friday,11,Part Two,MAPLE ST,3,42.30784206,-71.08650939,319.0
3001,D4,,2018,8,Monday,14,Part Three,SAINT BOTOLPH ST,6,42.34561901,-71.07990847,146.0
3301,C11,,2018,8,Monday,15,Part Three,TALBOT AVE,6,42.29004971,-71.07021576,397.0
2629,B3,,2018,8,Saturday,17,Part Two,CUMMINS HWY,4,42.27245651,-71.10731992,473.0
802,C11,,2018,7,Monday,20,Part Two,GENEVA AVE,30,42.29848866,-71.06313294,358.0
3114,B2,,2018,8,Sunday,2,Part Three,COLUMBIA RD,5,42.30629234,-71.07803259,329.0
2647,A15,,2018,8,Monday,15,Part Two,BUNKER HILL ST,6,42.37736388,-71.05791376,900.0
619,A1,,2018,8,Friday,7,Part One,ESSEX ST,3,42.35249436,-71.0613928,112.0
802,A1,,2018,8,Monday,15,Part Two,TREMONT ST,6,42.35594239,-71.06258333,111.0
1106,B2,,2018,8,Monday,16,Part Two,SMITH ST,6,42.33317323,-71.0975054,901.0
3201,B2,,2018,8,Monday,16,Part Three,SMITH ST,6,42.33317323,-71.0975054,901.0
1402,B2,,2018,8,Monday,15,Part Two,BLUE HILL AVE,6,42.3088984,-71.0830519,320.0
3301,E18,,2018,8,Monday,15,Part Three,AUSTIN ST,6,42.26630876,-71.12465953,546.0
612,A1,,2018,8,Monday,13,Part One,KNEELAND ST,6,42.34958657,-71.05735762,173.0
1109,A1,,2018,7,Tuesday,12,Part Two,BEACON ST,31,42.35812101,-71.06085258,73.0
1402,C6,,2018,8,Sunday,2,Part Two,E SIXTH ST,5,42.33321208,-71.0301811,231.0
3115,D14,,2018,8,Monday,15,Part Three,MASSACHUSETTS AVE,6,0.0,0.0,nan
413,D4,,2018,8,Monday,15,Part One,BALL ST,6,42.33432091,-71.08202648,275.0
1102,E13,,2018,8,Monday,8,Part Two,PARKSIDE DR,6,42.31171357,-71.13207379,654.0
3201,C11,,2018,8,Friday,17,Part Three,AUCKLAND ST,3,42.31492159,-71.05537696,249.0
3831,B3,,2018,8,Sunday,14,Part Three,WELLINGTON HILL ST,5,42.28039667,-71.09473186,468.0
1102,B2,,2018,8,Monday,15,Part Two,WASHINGTON ST,6,42.32745397,-71.08713969,282.0
3114,D14,,2018,7,Tuesday,0,Part Three,GLENVILLE AVE,24,42.34900457,-71.13649962,794.0
3125,B2,,2018,8,Monday,12,Part Three,MARTIN LUTHER KING JR BLV,6,42.31860134,-71.08405792,309.0
1102,D14,,2018,8,Wednesday,7,Part Two,PRISCILLA RD,1,42.34488259,-71.15216614,776.0
619,B3,,2018,8,Monday,15,Part One,SENATOR BOLLING CIR,6,42.28913147,-71.09293028,565.0
3301,B3,,2018,8,Monday,15,Part Three,SENATOR BOLLING CIR,6,42.28913147,-71.09293028,565.0
3501,A15,,2018,8,Sunday,21,Part Three,BUNKER HILL ST,5,42.37847466,-71.06111453,900.0
619,A1,,2018,8,Monday,15,Part One,CHAUNCY ST,6,42.35408145,-71.05977436,113.0
3201,D4,,2018,8,Monday,13,Part Three,NORTHAMPTON ST,6,42.33729692,-71.07919582,273.0
3201,C11,,2018,8,Saturday,11,Part Three,ALPHA RD,4,42.29581546,-71.06884734,359.0
3502,B3,,2018,8,Monday,14,Part Three,ATHELWOLD ST,6,42.29603943,-71.07717023,446.0
3501,B3,,2018,8,Monday,14,Part Three,ATHELWOLD ST,6,42.29603943,-71.07717023,446.0
617,E18,,2018,8,Monday,10,Part One,HYDE PARK AVE,6,42.2518944,-71.1253531,522.0
724,D4,,2018,8,Monday,20,Part One,NEWBURY ST,6,42.3494205,-71.083158,137.0
3114,D4,,2018,8,Monday,20,Part Three,NEWBURY ST,6,42.3494205,-71.083158,137.0
3116,,,2018,8,Monday,13,Part Three,,6,-1.0,-1.0,nan
617,C11,,2018,8,Friday,18,Part One,PLEASANT ST,3,42.31190475,-71.05910531,255.0
3006,C6,,2018,8,Monday,14,Part Three,OLD COLONY AVE,6,42.33586257,-71.05566936,197.0
3115,D4,,2018,8,Monday,7,Part Three,WASHINGTON ST,6,42.33675016,-71.07662788,170.0
301,A1,,2018,8,Monday,6,Part One,BEACH ST,6,42.35125902,-71.06009371,116.0
2610,B2,,2018,8,Monday,14,Part Two,CLIFFORD ST,6,42.31985444,-71.07972518,311.0
2646,B2,,2018,8,Monday,14,Part Two,CLIFFORD ST,6,42.31985444,-71.07972518,311.0
3112,E5,,2018,8,Monday,13,Part Three,GROVE ST,6,42.2620024,-71.1572423,713.0
3008,B2,,2018,8,Monday,13,Part Three,QUINCY ST,6,42.31332153,-71.07591511,325.0
1841,A15,,2018,8,Monday,14,Part Two,VINE ST,6,42.37663167,-71.05593196,41.0
3831,A15,,2018,8,Monday,13,Part Three,ALFORD ST,6,0.0,0.0,nan
413,A1,,2018,8,Monday,13,Part One,,6,42.35238871,-71.06260312,nan
3802,E13,,2018,8,Monday,14,Part Three,BICKFORD ST,6,42.32352724,-71.10222946,912.0
613,A1,,2018,8,Monday,12,Part One,FANEUIL HALL MARKETPLACE,6,42.35997967,-71.05474135,94.0
619,B2,,2018,8,Monday,10,Part One,DEVON ST,6,42.30812619,-71.07692974,329.0
3102,C6,,2018,8,Monday,13,Part Three,E BROADWAY,6,42.33550576,-71.04291647,225.0
3006,B3,,2018,8,Monday,13,Part Three,COLONIAL AVE,6,42.29040923,-71.07693574,438.0
616,D4,,2018,8,Monday,13,Part One,COLUMBUS AVE,6,42.341127,-71.081152,147.0
3115,C11,,2018,8,Monday,13,Part Three,DORCHESTER AVE,6,42.30028028,-71.06015261,351.0
614,D4,,2018,8,Thursday,21,Part One,NORTHAMPTON ST,2,42.33798932,-71.08003746,273.0
617,D4,,2018,8,Sunday,23,Part One,MASSACHUSETTS AVE,5,42.33311189,-71.0727637,172.0
619,B3,,2018,8,Saturday,17,Part One,ALGONQUIN ST,4,42.29779501,-71.07384157,453.0
616,D4,,2018,7,Thursday,23,Part One,DARTMOUTH ST,26,42.3528548,-71.07871383,132.0
3201,A1,,2018,8,Monday,12,Part Three,WINTER ST,6,42.35602373,-71.06177615,102.0
3831,E13,,2018,8,Monday,12,Part Three,CENTRE ST,6,42.31127465,-71.11448366,643.0
611,B3,,2018,8,Monday,13,Part One,RIVER ST,6,42.26956689,-71.09075049,426.0
3820,E13,,2018,8,Monday,12,Part Three,W WALNUT PARK,6,42.31819906,-71.10008709,303.0
3410,C11,,2018,8,Monday,3,Part Three,WALNUT ST,6,42.28659718,-71.04108807,376.0
3208,C11,,2018,8,Monday,12,Part Three,WILLIAM T MORRISSEY BLVD,6,42.29623685,-71.04853645,370.0
617,D4,,2018,7,Tuesday,17,Part One,TREMONT ST,31,42.33698202,-71.08458699,285.0
3831,E13,,2018,8,Sunday,20,Part Three,BYNNER ST,5,42.32324363,-71.10892316,582.0
3201,D4,,2018,7,Thursday,13,Part Three,E BROOKLINE ST,26,42.33926764,-71.07208833,905.0
617,A15,,2018,8,Monday,12,Part One,VINE ST,6,42.37663167,-71.05593196,41.0
614,B2,,2018,7,Wednesday,19,Part One,PALMER ST,25,42.33041863,-71.0825013,280.0
802,C6,,2018,8,Monday,12,Part Two,GENERAL LAWRENCE J LOGAN ,6,42.32720403,-71.05318949,914.0
361,C11,,2018,6,Sunday,0,Part One,SAINT GREGORY ST,24,42.27573089,-71.06909114,405.0
3115,B2,,2018,8,Monday,12,Part Three,BRUNSWICK ST,6,42.31175348,-71.08197378,321.0
3006,B3,,2018,8,Monday,12,Part Three,COLORADO ST,6,42.27779311,-71.09917239,470.0
1106,C11,,2018,8,Monday,12,Part Two,CHASE ST,6,42.31840845,-71.05974267,240.0
617,E5,,2018,7,Saturday,12,Part One,REDLANDS RD,28,42.28898462,-71.15224773,691.0
3201,B3,,2018,8,Saturday,19,Part Three,CAPEN ST,4,42.28387658,-71.08099354,434.0
3109,C11,,2018,8,Monday,12,Part Three,LINDEN ST,6,42.30570822,-71.06015451,347.0
3301,C11,,2018,8,Monday,12,Part Three,LINDEN ST,6,42.30570822,-71.06015451,347.0
3112,B3,,2018,8,Monday,11,Part Three,CEDAR ST,6,42.27237694,-71.07524224,408.0
3007,D14,,2018,8,Monday,12,Part Three,WALLINGFORD RD,6,42.34134946,-71.15122795,775.0
616,A1,,2018,8,Wednesday,0,Part One,CAMBRIDGE ST,1,42.36122324,-71.06593235,65.0
3115,B2,,2018,8,Monday,11,Part Three,DECKARD ST,6,42.3158774,-71.08510889,313.0
540,B3,,2018,8,Monday,10,Part One,BLUE HILL AVE,6,42.27470119,-71.09344053,427.0
724,B3,,2018,8,Monday,10,Part One,BLUE HILL AVE,6,42.27470119,-71.09344053,427.0
3410,B3,,2018,8,Monday,10,Part Three,BLUE HILL AVE,6,42.27470119,-71.09344053,427.0
3114,B3,,2018,8,Monday,10,Part Three,STRATTON ST,6,42.28881222,-71.08513152,944.0
2629,D4,,2016,8,Saturday,12,Part Two,W NEWTON ST,6,42.34063708,-71.07572281,157.0
1402,E18,,2018,8,Monday,11,Part Two,MAPLE ST,6,42.2533264,-71.12127557,521.0
1102,C11,,2018,8,Monday,12,Part Two,GIBSON ST,6,42.29755533,-71.0597091,355.0
724,E13,,2018,8,Saturday,16,Part One,BOYNTON ST,4,42.30542129,-71.11325289,651.0
3410,E13,,2018,8,Saturday,16,Part Three,BOYNTON ST,4,42.30542129,-71.11325289,651.0
613,D4,,2018,8,Monday,11,Part One,BOYLSTON ST,6,42.34862382,-71.08277637,143.0
3831,E18,,2018,8,Sunday,16,Part Three,RIVER ST,5,42.26194848,-71.10971613,493.0
3115,D14,,2018,8,Monday,8,Part Three,CAMBRIDGE ST,6,42.35868007,-71.12432266,814.0
3006,D14,,2018,8,Monday,11,Part Three,COMMONWEALTH AVE,6,42.34900739,-71.13860108,795.0
1106,B2,,2018,6,Sunday,11,Part Two,MAGNOLIA ST,24,42.31812707,-71.07007406,327.0
3301,B2,,2018,8,Monday,11,Part Three,BLUE HILL AVE,6,42.3078214,-71.08354076,330.0
521,E13,,2018,8,Monday,10,Part One,LAMARTINE ST,6,42.32214915,-71.10091019,579.0
3201,E13,,2018,8,Saturday,20,Part Three,LAMARTINE ST,4,42.31987931,-71.10280639,579.0
3207,D4,,2018,8,Monday,11,Part Three,ALBANY ST,6,42.34402658,-71.06206392,162.0
617,D14,,2018,7,Sunday,10,Part One,WASHINGTON ST,29,42.34425779,-71.14383621,924.0
3115,B2,,2018,8,Monday,10,Part Three,BLUE HILL AVE,6,42.31162834,-71.08094294,321.0
3125,B2,,2018,8,Monday,11,Part Three,MARVIN ST,6,0.0,0.0,nan
3820,D4,,2018,8,Thursday,7,Part Three,COLUMBUS AVE,2,42.340018,-71.082515,284.0
3008,C6,,2018,8,Monday,10,Part Three,W SECOND ST,6,42.33865383,-71.04696014,212.0
3201,E13,,2018,8,Sunday,17,Part Three,GREEN ST,5,42.31143758,-71.10926363,640.0
3201,D14,,2018,8,Friday,0,Part Three,,3,42.34833457,-71.13778863,nan
3831,E13,,2018,8,Friday,18,Part Three,FOREST HILLS ST,3,42.31078949,-71.10224589,571.0
1102,B2,,2018,6,Wednesday,0,Part Two,MONTROSE ST,27,42.32353791,-71.08134501,296.0
2907,E13,,2018,8,Monday,9,Part Two,CENTRE ST,6,42.31459482,-71.11411065,639.0
3201,E5,,2018,8,Saturday,17,Part Three,WASHINGTON ST,4,42.27865467,-71.13657806,681.0
522,D14,,2018,8,Monday,10,Part One,FIDELIS WAY,6,42.34531664,-71.14298078,938.0
3170,D14,,2018,8,Monday,10,Part Three,FIDELIS WAY,6,42.34531664,-71.14298078,938.0
2906,B3,,2018,8,Monday,10,Part Two,BLUE HILL AVE,6,42.26820198,-71.09367344,426.0
3502,C6,,2018,8,Sunday,9,Part Three,JOYCE HAYES WAY,5,42.33809641,-71.05418821,936.0
802,A1,,2018,8,Monday,10,Part Two,TREMONT ST,6,0.0,0.0,nan
